RPPS,Nom,Prenom,FINESS,RaisonSociale,Commune,LibCommune,CodePostal,Specialite,Etablissement
810100822633,DESPAS,DAMIEN,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810100154011,CAIX,CAROLINE,,CABINET DU DR CAROLINE CAIX,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002748688,DUGON,ALEXANDRE,,CABINET DU DR ALEXANDRE DUGON,33522,Talence,33400,Spécialiste en Médecine Générale,non
810002755162,BALLAN,GILLES,,CABINET DU DR GILLES BALLAN,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810003849907,BLAISE,JEAN-MARIE,330782640,EHPAD  ST JACQUES DE COMPOSTELLE,33514,Soulac-sur-Mer,33780,Spécialiste en Médecine Générale,oui
810100193456,CHIOMENTO,THOMAS,330780537,CENTRE MEDICO-CHIRURGICAL WALLERSTEIN,33011,Arès,33740,Spécialiste en Médecine Générale,oui
810002745999,CAZAUFRANC-GOURSAUD,PAULE,,CABINET DU DR PAULE CAZAUFRANC-GOURSAUD,33473,Saint-Savin,33920,Spécialiste en Médecine Générale,non
810002775467,BARBET,BRUNO,,CABINET DU DR BRUNO BARBET,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002750791,LACOMBE,JEAN-PAUL,,AHI 33 SERVICE DE SANTE AU TRAVAIL,33063,Bordeaux,33070,Spécialiste en Médecine Générale,non
810100555746,GOMES DE MATTOS,CHARLES,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100450161,HA VAN,DELPHINE,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810100840668,VIDOUTA,AURORE,,CABINET DU DR AURORE VIDOUTA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002814480,STAALI KADDOU,AICHA,,CABINET DU DR AICHA STAALI KADDOU,33005,Andernos-les-Bains,33510,Spécialiste en Médecine Générale,non
810002763125,HENRY DE VILLENEUVE,XAVIER,,CABINET DU DR XAVIER HENRY DE VILLENEUVE,33236,Lège-Cap-Ferret,33950,Spécialiste en Médecine Générale,non
810100821064,PIBOURDIN,ALEXIS,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002761012,JALLOT,CHRISTOPHE,,CABINET DU DR CHRISTOPHE JALLOT,33067,Bourg,33710,Spécialiste en Médecine Générale,non
810002772654,BUSSAT,SOPHIE,,CABINET DU DR SOPHIE BUSSAT,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002772530,DUPOUY,ERIC,,CABINET DU DR ERIC DUPOUY,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810002757168,POMIES,MARC,,CABINET DU DR MARC POMIES,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810100859809,DURAND,MARION,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810004023726,THILLIER,LAURENCE,330058272,CENTRE MUNICIPAL DE SANTE D'ARCACHON,33009,Arcachon,33311,Spécialiste en Médecine Générale,oui
810100606317,BAVAY-ROBERT,LAURE,330780743,CSSR CHÂTEAUNEUF,33238,Léognan,33850,Spécialiste en Médecine Générale,oui
810002766235,SOUQUET,MURIEL,,CITE ADMINISTRATIVE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810002762705,BERTAUX,OLIVIER,,CABINET DU DR OLIVIER BERTAUX,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810100840171,SAUREL,VINCENT,,CABINET DU DR VINCENT SAUREL,33448,Saint-Médard-d'Eyrans,33650,Spécialiste en Médecine Générale,non
810100416725,POUGET,JULIE,330000340,M.S.P.BX. BAGATELLE,33522,Talence,33401,Spécialiste en Médecine Générale,oui
810002738572,MESRINE,CHRISTOPHE,,CABINET DU DR CHRISTOPHE MESRINE,33207,Izon,33450,Spécialiste en Médecine Générale,non
810004024765,GARCIA,ERIC,330780750,CSSR LES LAURIERS,33249,Lormont,33310,Spécialiste en Médecine Générale,oui
810003465712,ROLLET-GERARD,PASCAL,,CABINET DU DR PASCAL ROLLET-GERARD,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002765187,SAUVAGET,ANTOINE,,CABINET DU DR ANTOINE SAUVAGET,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810002775384,DUTHEIL,PHILIPPE,,MSA GIRONDE,33063,Bordeaux,33052,Spécialiste en Médecine Générale,non
810100539039,SASSOUST-MONTEL,FLORENCE,330000555,CENTRE HOSPITALIER D'ARCACHON,33529,La Teste-de-Buch,33164,Spécialiste en Médecine Générale,oui
810002766854,AOUNI,MARC-BRUNO,,CABINET DU DR MARC-BRUNO AOUNI,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002824133,MALOSSE,DOMINIQUE,,CABINET DU DR DOMINIQUE MALOSSE,33473,Saint-Savin,33920,Spécialiste en Médecine Générale,non
810101117868,FILLAUDEAU,MAXIME,,CABINET DU DR MAXIME FILLAUDEAU,33413,Saint-Germain-du-Puch,33750,Spécialiste en Médecine Générale,non
810002772241,MACAIGNE,JEROME,,CABINET DU DR JEROME MACAIGNE,33159,Étauliers,33820,Spécialiste en Médecine Générale,non
810002769882,STOICHEFF,HERVE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002772373,ROCCA,PAUL-HENRY,,CABINET DU DR PAUL-HENRY ROCCA,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810002760543,ISSANY,ZEID,,CABINET DU DR ZEID ISSANY,33273,Martignas-sur-Jalle,33127,Spécialiste en Médecine Générale,non
810100221943,CARTIER,MARIE-JULIE,,CABINET DU DR MARIE-JULIE CARTIER,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002821006,BRELIVET,ALEXANDRE,,CABINET DU DR ALEXANDRE BRELIVET,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810002729985,MATHIS,STEPHANE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002767860,FAURE,BENOIT,,CABINET DU DR BENOIT FAURE,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810002750304,CASTAGNET,BERNARD,,S.E.L.A.R.L DES DOCTEURS CASTAGNET TRUNET CHEVILLOT GAY,33352,La Réole,33190,Spécialiste en Médecine Générale,non
810100430338,DU CASTEL,MARIE,,CABINET DU DR EMILIE MOULIN-COEYTAUX,33539,Vayres,33870,Spécialiste en Médecine Générale,non
810003137105,DECROIX,OLIVIER,,CABINET DU DR OLIVIER DECROIX,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100088474,ARSEGUEL,VALERIE,,CABINET DU DR VALERIE ARSEGUEL,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810101079563,CAUCHIE,ALEXANDRE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002747144,CAVASINO,DANIEL,,CABINET DU DR DANIEL CAVASINO,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810100492049,CHADOUTEAU,DELPHINE,,CABINET DU DR FABRICE DE CAZES,33433,Saint-Loubès,33450,Spécialiste en Médecine Générale,non
810002776853,SI-AMMOUR,SAMIA,,RSI AQUITAINE,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810100047686,BOUDA-ACHOURI,RANIA,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810004003272,ASSOULINE,JEAN-JACQUES,330000571,CH DE LA HAUTE GIRONDE,33058,Blaye,33394,Spécialiste en Médecine Générale,oui
810005060057,PAILLE,PASCAL,,CABINET DU DR PASCAL PAILLE,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002761178,CUGY,DIDIER,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100189660,LAMARI-TOUIL,AMAL,,CABINET DU DR AMAL LAMARI-TOUIL,33498,Salles,33770,Spécialiste en Médecine Générale,non
810100744175,JUILLARD,MARIE,,CABINET DU DR MARIE JUILLARD,33234,Latresne,33360,Spécialiste en Médecine Générale,non
810100377034,GUIOT,OLIVIER,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810100903490,SANTUCCI,MAITE,330026428,EHPAD LE PARC DES OLIVIERS,33312,Parempuyre,33290,Spécialiste en Médecine Générale,oui
810100699064,BOSC,JULIANE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002758950,ESTEVE,HENRI,,CABINET DU DR HENRI ESTEVE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100812691,ROUSSELOT,NICOLAS,,CABINET DU DR JEAN-PHILIPPE JOSEPH,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002746864,MORA,ALAIN,,CABINET DU DR ALAIN MORA,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002811528,CALMELS,BRUNO,,CABINET DU DR BRUNO CALMELS,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810100591980,AUSTRY,VIRGINIE,,CABINET DU DR VIRGINIE AUSTRY,33019,Audenge,33980,Spécialiste en Médecine Générale,non
810100896165,ESTAQUE,ELSA,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002812484,ROUANET,FRANCOIS,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100390029,DELTEIL,ANNE-LAURE,,CABINET DU DR ANNE-LAURE DELTEIL,33376,Saint-Aubin-de-Médoc,33160,Spécialiste en Médecine Générale,non
810100321404,TAIEB,BERENICE,,CABINET DU DR BERENICE TAIEB,33199,Gujan-Mestras,33470,Spécialiste en Médecine Générale,non
810101162732,HAW-SHING,LAURA-CLAIRE,330781337,HOPITAL XAVIER ARNOZAN - CHU,33318,Pessac,33604,Spécialiste en Médecine Générale,oui
810100930014,THANACODY,SAMMY,,CABINET DU DR SAMMY THANACODY,33185,Génissac,33420,Spécialiste en Médecine Générale,non
810002752847,ROUDGE,ALAIN,,CABINET DU DR ALAIN ROUDGE,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100740355,ALVES,JENNIFER,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Neurologie,oui
810002773421,MANSOUR,NADIM,330000589,CH SUD GIRONDE - SITE LANGON,33227,Langon,33212,Spécialiste en Médecine Générale,oui
810002769544,BERNACHY,SYLVIE,,CABINET DU DR SYLVIE BERNACHY,33393,Saint-Denis-de-Pile,33910,Spécialiste en Médecine Générale,non
810003118501,DUMONT,JEAN,,SDIS DE LA GIRONDE,33063,Bordeaux,33081,Spécialiste en Médecine Générale,non
810001527836,DOGLIANI,ALEXANDRA,,CABINET DU DR ALEXANDRA DOGLIANI,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810100057701,AGUEDO,MELANIE,,CABINET DU DR MELANIE AGUEDO,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810100253441,LHOSPITAL,ESTELLE,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810100450252,PRABONNAUD-CHAY,CATHERINE,,UNIVERSITE BORDEAUX SEGALEN,33063,Bordeaux,33076,Spécialiste en Médecine Générale,non
810002778362,COMBY-VIALLARD,MARIE-CECILE,,CABINET DU DR MARIE-CECILE COMBY-VIALLARD,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002819786,D'INCAU-BANCAUD,STEPHANIE,,CABINET DU DR STEPHANIE D'INCAU-BANCAUD,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810005233142,COMBES,CEDRIC,,CABINET DU DR CEDRIC COMBES,33199,Gujan-Mestras,33470,Spécialiste en Médecine Générale,non
810002763422,LALANNE,DIDIER,,CABINET DU DR DIDIER LALANNE,33005,Andernos-les-Bains,33510,Spécialiste en Médecine Générale,non
810002826567,ETCHETO-ADER,EVELYNE,,CABINET DU DR EVELYNE ETCHETO-ADER,33056,Blanquefort,33290,Spécialiste en Médecine Générale,non
810002764404,STRUK,RODOLPHE,,CABINET DU DR RODOLPHE STRUK,33057,Blasimon,33540,Spécialiste en Médecine Générale,non
810002759966,BESSAC,MARYLINE,,CABINET DU DR MARYLINE BESSAC,33256,Ludon-Médoc,33290,Spécialiste en Médecine Générale,non
810003476933,TORRIELLI,ARNAUD,,CABINET DU DR ARNAUD TORRIELLI,33448,Saint-Médard-d'Eyrans,33650,Spécialiste en Médecine Générale,non
810100036887,LAVAUD,OLIVIER,330780206,CLINIQUE D'ARCACHON,33529,La Teste-de-Buch,33164,Spécialiste en Médecine Générale,oui
810002757572,GROS,JEAN-MARC,,CABINET DU DR JEAN-MARC GROS,33058,Blaye,33390,Spécialiste en Médecine Générale,non
810100097137,PUJOL-NOZERES,STEPHANIE,,CABINET DU DR STEPHANIE PUJOL-NOZERES,33227,Langon,33210,Spécialiste en Médecine Générale,non
810002754488,GAYET,JACQUES,,CABINET DU DR JACQUES GAYET,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002764800,TOUSSAINT,FRANCK JEAN-JACQUES,,CABINET DU DR FRANCK TOUSSAINT,33003,Ambarès-et-Lagrave,33440,Spécialiste en Médecine Générale,non
810002817673,IBARBOURE,ANNELORE,,CABINET DU DR ANNELORE IBARBOURE,33555,Marcheprime,33380,Spécialiste en Médecine Générale,non
810100468643,BONAFE,CYNTHIA,,CABINET DU DR CYNTHIA BONAFE,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810002676368,LE GENTIL,MICHEL,,CABINET DU DR MICHEL LE GENTIL,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002773397,LEFEVRE,SYLVIE,,CABINET DU DR SYLVIE LEFEVRE,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810100560837,VALLET-PEIGNOIS,SOLENE,,MSA GIRONDE,33063,Bordeaux,33052,Spécialiste en Médecine Générale,non
810002773348,VAUGELADE,HERVE,,CABINET DU DR HERVE VAUGELADE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810002769791,MARRAUD DES GROTTES,BENOIT,,CABINET DU DR BENOIT MARRAUD DES GROTTES,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810005165120,LECORNE,DAVID,,CABINET DU DR DAVID LECORNE,33047,Berson,33390,Spécialiste en Médecine Générale,non
810100426344,MAABOUT,SOFIA,,CABINET DU DR SOFIA MAABOUT,33013,Artigues-près-Bordeaux,33370,Spécialiste en Médecine Générale,non
810100742609,DOASSANS-COMBY,LOUISE,,CABINET DU DR LOUISE DOASSANS-COMBY,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002818960,LEMOINE,ANNE,,CABINET DU DR ANNE LEMOINE,33268,Margaux,33460,Spécialiste en Médecine Générale,non
810100401503,BROQUET,EMILIE,,CABINET DU DR GILLES FAIVRE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810004418850,MICHEL,VERONIQUE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002769098,SEILLAN,PHILIPPE,,CABINET DU DR PHILIPPE SEILLAN,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810002777216,GAINARD,JEAN-PAUL,,CABINET DU DR JEAN-PAUL GAINARD,33029,Le Barp,33114,Spécialiste en Médecine Générale,non
810002822046,ROCHETEAU-DALL' ANESE,CELINE,,CABINET DU DR CELINE ROCHETEAU-DALL' ANESE,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100834729,VIVES,SIMON,,CABINET DU DR SIMON VIVES,33238,Léognan,33850,Spécialiste en Médecine Générale,non
810100137214,LAFAYSSE,MATHILDE,330792672,ESPACE SANTE ETUDIANTS,33318,Pessac,33600,Spécialiste en Médecine Générale,oui
810002767407,BOUCHER,VINCENT,,CABINET DU DR VINCENT BOUCHER,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100630754,MARCHEGUAY,BENJAMIN,,CABINET DU DR BENJAMIN MARCHEGUAY,33351,Reignac,33860,Spécialiste en Médecine Générale,non
810100216810,HEYDEL,VIRGINIE,330000555,CENTRE HOSPITALIER D'ARCACHON,33529,La Teste-de-Buch,33164,Spécialiste en Médecine Générale,oui
810002777604,POULALLION,BERNARD,,CABINET DU DR BERNARD POULALLION,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810100909034,CREUZE,EDOUARD,,CABINET DU DR EDOUARD CREUZE,33256,Ludon-Médoc,33290,Spécialiste en Médecine Générale,non
810003849261,MAHEO,PIERRE,,CABINET DU DR PIERRE MAHEO,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810002761624,BOURDEAUD'HUI,PATRICIA,,CABINET DU DR PATRICIA BOURDEAUD'HUI,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810002759636,SENAND,BRIGITTE,,CABINET DU DR BRIGITTE SENAND,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100195857,BILLET,BENOIT,,CABINET DU DR BENOIT BILLET,33312,Parempuyre,33290,Spécialiste en Médecine Générale,non
810002375854,GISSELAIRE,PATRICIA,,CABINET DU DR PATRICIA GISSELAIRE,33417,Sainte-Hélène,33480,Spécialiste en Médecine Générale,non
810100074466,ACHOURI,ABDALLAH,,CABINET DU DR ABDALLAH ACHOURI,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100823839,TUCKWELL,DAPHNE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002757242,GUERIN,DANY,,CABINET DU DR DANY GUERIN,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100065324,JAULAIN,ALEXANDRE,,CABINET DU DR ALEXANDRE JAULAIN,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002761202,FUMADELLES,ROSELYNE,,CABINET DU DR ROSELYNE FUMADELLES,33422,Saint-Jean-d'Illac,33127,Spécialiste en Médecine Générale,non
810002757481,TESTE DE SAGEY,BAUDOUIN,,CABINET DU DR BAUDOUIN TESTE DE SAGEY,33042,Belin-Béliet,33830,Spécialiste en Médecine Générale,non
810003854865,BOUBEKEUR,HAMIDA,,CABINET DU DR HAMIDA BOUBEKEUR,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002754645,ROUSSEL,XAVIER,,CABINET DU DR XAVIER ROUSSEL,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810100859676,DUBOURG,MARIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002811577,LE MASSON,GWENDAL,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002811288,PIERRE,XAVIER,,CABINET DU DR XAVIER PIERRE,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810101105962,DUBOURG,OLIVIER,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002772886,HUGUENIN,PIERRE,,CABINET DU DR PIERRE HUGUENIN,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100401503,BROQUET,EMILIE,,CABINET DU DR GERARD BERGUA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100095917,MINVIELLE,MELINA,,CABINET DU DR MELINA MINVIELLE,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810100927853,JAMES,PAULINE,,CABINET DU DR PAULINE JAMES,33496,Salleb½uf,33370,Spécialiste en Médecine Générale,non
810100147577,DESCHAUME,JULIEN,,CABINET DU DR JULIEN DESCHAUME,33012,Arsac,33460,Spécialiste en Médecine Générale,non
810004070826,LABORDE-LAULHE,VINCENT,,CABINET DU DR VINCENT LABORDE-LAULHE,33357,Roaillan,33210,Spécialiste en Médecine Générale,non
810002762762,MARGUERY,ALAIN,,CABINET DU DR ALAIN MARGUERY,33114,Cavignac,33620,Spécialiste en Médecine Générale,non
810100584365,LOISEL,AUDREY,,SELURL DU DOCTEUR NONY,33140,Créon,33670,Spécialiste en Médecine Générale,non
810002756178,BERNARD,PIERRE-AGNEL,,CABINET DU DR PIERRE-AGNEL BERNARD,33167,Floirac,33270,Spécialiste en Médecine Générale,non
810005157721,RENOU,PAULINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002773702,WIART,ANNE-LAURE,,CABINET DU DR ANNE-LAURE WIART,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810001469351,BARLET,LOUIS,,CABINET DU DR LOUIS BARLET,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810003804456,BOUDOUSSE,ARNAUD,,CABINET DU DR ARNAUD BOUDOUSSE,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100688778,VERSMEE,LAURA,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810100906998,AVIT,THERRY,,CABINET DU DR THERRY AVIT,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002763737,JOUVES,BERNARD,,CABINET DU DR BERNARD JOUVES,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002758133,COTTIN,PIERRE,,CABINET DU DR PIERRE COTTIN,33393,Saint-Denis-de-Pile,33910,Spécialiste en Médecine Générale,non
810002768082,LEBLANC,ERIC,,CABINET DU DR ERIC LEBLANC,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810002760485,COUVIN,PATRICK,,CABINET DU DR PATRICK COUVIN,33096,Carbon-Blanc,33560,Spécialiste en Médecine Générale,non
810100542439,CORSIA,ALEXANDRA,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002824794,PENICHOU,ERIC,,CABINET DU DR ERIC PENICHOU,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002829017,ZIMBAN,PATRICK,,CABINET DU DR PATRICK ZIMBAN,33519,Le Taillan-Médoc,33320,Spécialiste en Médecine Générale,non
810002752714,VIEUSSAN,ALAIN,,CABINET DU DR ALAIN VIEUSSAN,33195,Grignols,33690,Spécialiste en Médecine Générale,non
810100158913,BEAUVAIS,JULIEN,330789991,EFS AQLI - SITE PELLEGRIN 1,33063,Bordeaux,33035,Spécialiste en Médecine Générale,oui
810002752870,ALCALA,DOMINIQUE,,CABINET DU DR DOMINIQUE ALCALA,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002766912,AVENET,PHILIPPE,,UNIVERSITE BORDEAUX SEGALEN,33063,Bordeaux,33076,Spécialiste en Médecine Générale,non
810100989457,MOROSO,AMANDINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002742749,MICHELET,CLAUDE,,CABINET DU DR CLAUDE MICHELET,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810002760089,LOISON,BEATRICE,,CABINET DU DR BEATRICE LOISON,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810002820354,PAULY-DAUGIERAS,MURIEL,,CABINET DU DR MURIEL PAULY-DAUGIERAS,33485,Sainte-Terre,33350,Spécialiste en Médecine Générale,non
810002752490,CHAUVEAU,PHILIPPE,,CABINET DU DR PHILIPPE CHAUVEAU,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002817608,KLOTZ,VINCENT,,CABINET DU DR VINCENT KLOTZ,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810002819745,DEMOLIS,PASCAL,,CABINET DU DR PASCAL DEMOLIS,33543,Verdelais,33490,Spécialiste en Médecine Générale,non
810002768207,VILLENAVE-BIENTZ,ISABELLE,330781154,KORIAN LES GRANDS CHENES,33063,Bordeaux,33021,Spécialiste en Médecine Générale,oui
